loc,ts,tempC,humidity,pressure,windGustKmph
Dadra and Nagar Haveli,2018-09-27 06:00:00,27,76,1010,5
Dadra and Nagar Haveli,2018-09-27 09:00:00,31,59,1010,9
Dadra and Nagar Haveli,2018-09-27 12:00:00,32,62,1009,18
Dadra and Nagar Haveli,2018-09-27 15:00:00,32,64,1008,23
Dadra and Nagar Haveli,2018-09-27 18:00:00,30,65,1009,16
Dadra and Nagar Haveli,2018-09-27 21:00:00,29,67,1009,15
Dadra and Nagar Haveli,2018-09-28 00:00:00,28,68,1009,14
Dadra and Nagar Haveli,2018-09-28 03:00:00,26,65,1009,9
Dadra and Nagar Haveli,2018-09-28 06:00:00,25,67,1011,12
Dadra and Nagar Haveli,2018-09-28 09:00:00,31,52,1011,11
Dadra and Nagar Haveli,2018-09-28 12:00:00,33,55,1010,21
Dadra and Nagar Haveli,2018-09-28 15:00:00,33,57,1008,23
Dadra and Nagar Haveli,2018-09-28 18:00:00,30,60,1009,20
Dadra and Nagar Haveli,2018-09-28 21:00:00,29,67,1011,13
Dadra and Nagar Haveli,2018-09-29 00:00:00,27,68,1010,7
Dadra and Nagar Haveli,2018-09-29 03:00:00,25,67,1010,6
Dadra and Nagar Haveli,2018-09-29 06:00:00,26,63,1011,7
Dadra and Nagar Haveli,2018-09-29 09:00:00,32,50,1011,9
Dadra and Nagar Haveli,2018-09-29 12:00:00,34,53,1010,19
Dadra and Nagar Haveli,2018-09-29 15:00:00,34,57,1008,26
Dadra and Nagar Haveli,2018-09-29 18:00:00,29,57,1010,20
Dadra and Nagar Haveli,2018-09-29 21:00:00,29,60,1010,13
Dadra and Nagar Haveli,2018-09-30 00:00:00,28,65,1010,12
Dadra and Nagar Haveli,2018-09-30 03:00:00,27,65,1010,11
Dadra and Nagar Haveli,2018-09-30 06:00:00,26,61,1011,9
Dadra and Nagar Haveli,2018-09-30 09:00:00,31,46,1012,11
Dadra and Nagar Haveli,2018-09-30 12:00:00,34,48,1010,18
Dadra and Nagar Haveli,2018-09-30 15:00:00,32,50,1008,26
Dadra and Nagar Haveli,2018-09-30 18:00:00,30,51,1009,19
Dadra and Nagar Haveli,2018-09-30 21:00:00,29,58,1010,16
Dadra and Nagar Haveli,2018-10-01 00:00:00,27,60,1009,13
Dadra and Nagar Haveli,2018-10-01 03:00:00,25,60,1010,8
Dadra and Nagar Haveli,2018-10-01 06:00:00,26,59,1010,13
Dadra and Nagar Haveli,2018-10-01 09:00:00,32,45,1010,13
Dadra and Nagar Haveli,2018-10-01 12:00:00,35,49,1009,17
Dadra and Nagar Haveli,2018-10-01 15:00:00,33,53,1008,25
Dadra and Nagar Haveli,2018-10-01 18:00:00,30,67,1009,20
Dadra and Nagar Haveli,2018-10-01 21:00:00,28,74,1009,13
Dadra and Nagar Haveli,2018-10-02 00:00:00,28,77,1009,6
Dadra and Nagar Haveli,2018-10-02 03:00:00,27,77,1010,7
Dadra and Nagar Haveli,2018-10-02 06:00:00,28,74,1011,10
Dadra and Nagar Haveli,2018-10-02 09:00:00,32,53,1011,10
Dadra and Nagar Haveli,2018-10-02 12:00:00,33,58,1009,15
Dadra and Nagar Haveli,2018-10-02 15:00:00,33,63,1008,19
Dadra and Nagar Haveli,2018-10-02 18:00:00,30,70,1010,6
Dadra and Nagar Haveli,2018-10-02 21:00:00,28,76,1010,13
Dadra and Nagar Haveli,2018-10-03 00:00:00,28,81,1010,13
Dadra and Nagar Haveli,2018-10-03 03:00:00,27,81,1010,8
Dadra and Nagar Haveli,2018-10-03 06:00:00,28,76,1011,6
Dadra and Nagar Haveli,2018-10-03 09:00:00,32,55,1011,6
Dadra and Nagar Haveli,2018-10-03 12:00:00,34,60,1009,23
Dadra and Nagar Haveli,2018-10-03 15:00:00,33,65,1008,22
Dadra and Nagar Haveli,2018-10-03 18:00:00,30,70,1009,10
Dadra and Nagar Haveli,2018-10-03 21:00:00,29,72,1010,5
Dadra and Nagar Haveli,2018-10-04 00:00:00,28,73,1010,4
Dadra and Nagar Haveli,2018-10-04 03:00:00,28,73,1010,11
Dadra and Nagar Haveli,2018-10-04 06:00:00,28,66,1011,10
Dadra and Nagar Haveli,2018-10-04 09:00:00,32,51,1010,10
Dadra and Nagar Haveli,2018-10-04 12:00:00,34,56,1009,16
Dadra and Nagar Haveli,2018-10-04 15:00:00,33,61,1008,25
Dadra and Nagar Haveli,2018-10-04 18:00:00,31,63,1009,14
Dadra and Nagar Haveli,2018-10-04 21:00:00,30,66,1010,8
Dadra and Nagar Haveli,2018-10-05 00:00:00,28,70,1010,8
Dadra and Nagar Haveli,2018-10-05 03:00:00,28,66,1010,8
Dadra and Nagar Haveli,2018-10-05 06:00:00,28,64,1012,11
Dadra and Nagar Haveli,2018-10-05 09:00:00,33,50,1011,10
Dadra and Nagar Haveli,2018-10-05 12:00:00,36,52,1010,13
Dadra and Nagar Haveli,2018-10-05 15:00:00,34,54,1008,25
Dadra and Nagar Haveli,2018-10-05 18:00:00,31,59,1009,15
Dadra and Nagar Haveli,2018-10-05 21:00:00,30,58,1010,11
Dadra and Nagar Haveli,2018-10-06 00:00:00,28,57,1010,11
Dadra and Nagar Haveli,2018-10-06 03:00:00,28,57,1010,13
Dadra and Nagar Haveli,2018-10-06 06:00:00,28,61,1011,11
Dadra and Nagar Haveli,2018-10-06 09:00:00,33,48,1011,15
Dadra and Nagar Haveli,2018-10-06 12:00:00,35,50,1009,15
Dadra and Nagar Haveli,2018-10-06 15:00:00,34,53,1008,27
Dadra and Nagar Haveli,2018-10-06 18:00:00,31,58,1009,21
Dadra and Nagar Haveli,2018-10-06 21:00:00,30,56,1010,16
Dadra and Nagar Haveli,2018-10-07 00:00:00,28,56,1010,16
Dadra and Nagar Haveli,2018-10-07 03:00:00,28,57,1010,15
Dadra and Nagar Haveli,2018-10-07 06:00:00,29,60,1011,16
Dadra and Nagar Haveli,2018-10-07 09:00:00,33,45,1010,16
Dadra and Nagar Haveli,2018-10-07 12:00:00,36,47,1009,17
Dadra and Nagar Haveli,2018-10-07 15:00:00,34,49,1008,23
Dadra and Nagar Haveli,2018-10-07 18:00:00,31,51,1009,27
Dadra and Nagar Haveli,2018-10-07 21:00:00,29,50,1010,19
Dadra and Nagar Haveli,2018-10-08 00:00:00,28,52,1009,21
Dadra and Nagar Haveli,2018-10-08 03:00:00,28,51,1009,15
Dadra and Nagar Haveli,2018-10-08 06:00:00,29,56,1010,15
Dadra and Nagar Haveli,2018-10-08 09:00:00,33,40,1010,17
Dadra and Nagar Haveli,2018-10-08 12:00:00,34,46,1008,20
Dadra and Nagar Haveli,2018-10-08 15:00:00,33,53,1007,26
Dadra and Nagar Haveli,2018-10-08 18:00:00,31,58,1008,19
Dadra and Nagar Haveli,2018-10-08 21:00:00,30,57,1009,7
Haryana,2018-09-12 00:00:00,27,78,1005,9
Haryana,2018-09-12 03:00:00,26,81,1005,10
Haryana,2018-09-12 06:00:00,27,73,1005,4
Haryana,2018-09-12 09:00:00,31,57,1004,19
Haryana,2018-09-12 12:00:00,31,52,1003,30
Haryana,2018-09-12 15:00:00,31,64,1002,29
Haryana,2018-09-12 18:00:00,29,69,1003,7
Haryana,2018-09-12 21:00:00,27,75,1003,8
Haryana,2018-09-13 00:00:00,27,74,1003,11
Haryana,2018-09-13 03:00:00,26,74,1003,18
Haryana,2018-09-13 06:00:00,26,69,1004,20
Haryana,2018-09-13 09:00:00,30,56,1004,19
Haryana,2018-09-13 12:00:00,32,52,1003,22
Haryana,2018-09-13 15:00:00,33,61,1002,18
Haryana,2018-09-13 18:00:00,29,63,1004,5
Haryana,2018-09-13 21:00:00,28,65,1005,11
Haryana,2018-09-14 00:00:00,26,69,1005,9
Haryana,2018-09-14 03:00:00,25,74,1005,18
Haryana,2018-09-14 06:00:00,26,71,1007,11
Haryana,2018-09-14 09:00:00,30,56,1007,16
Haryana,2018-09-14 12:00:00,32,52,1006,13
Haryana,2018-09-14 15:00:00,32,62,1005,13
Haryana,2018-09-14 18:00:00,29,67,1007,13
Haryana,2018-09-14 21:00:00,27,69,1007,9
Haryana,2018-09-15 00:00:00,26,70,1007,6
Haryana,2018-09-15 03:00:00,25,70,1007,8
Haryana,2018-09-15 06:00:00,26,69,1009,7
Haryana,2018-09-15 09:00:00,30,54,1008,13
Haryana,2018-09-15 12:00:00,32,50,1007,19
Haryana,2018-09-15 15:00:00,32,61,1006,18
Haryana,2018-09-15 18:00:00,28,66,1007,15
Haryana,2018-09-15 21:00:00,27,67,1007,16
Haryana,2018-09-16 00:00:00,25,68,1006,17
Haryana,2018-09-16 03:00:00,24,68,1007,15
Haryana,2018-09-16 06:00:00,25,67,1008,14
Haryana,2018-09-16 09:00:00,30,54,1007,22
Haryana,2018-09-16 12:00:00,32,49,1005,28
Haryana,2018-09-16 15:00:00,30,63,1004,30
Haryana,2018-09-16 18:00:00,28,63,1006,20
Haryana,2018-09-16 21:00:00,27,60,1006,14
Haryana,2018-09-17 00:00:00,26,63,1006,12
Haryana,2018-09-17 03:00:00,25,65,1006,8
Haryana,2018-09-17 06:00:00,24,59,1007,7
Haryana,2018-09-17 09:00:00,30,47,1006,15
Haryana,2018-09-17 12:00:00,32,44,1004,27
Haryana,2018-09-17 15:00:00,31,59,1004,28
Haryana,2018-09-17 18:00:00,28,60,1005,17
Haryana,2018-09-17 21:00:00,27,60,1006,20
Haryana,2018-09-18 00:00:00,25,64,1006,13
Haryana,2018-09-18 03:00:00,23,67,1007,13
Haryana,2018-09-18 06:00:00,24,62,1007,8
Haryana,2018-09-18 09:00:00,30,44,1006,15
Haryana,2018-09-18 12:00:00,33,41,1005,23
Haryana,2018-09-18 15:00:00,31,56,1004,24
Haryana,2018-09-18 18:00:00,29,57,1005,12
Haryana,2018-09-18 21:00:00,26,57,1006,17
Haryana,2018-09-19 00:00:00,25,61,1006,11
Haryana,2018-09-19 03:00:00,22,64,1007,13
Haryana,2018-09-19 06:00:00,23,62,1007,7
Haryana,2018-09-19 09:00:00,29,45,1006,16
Haryana,2018-09-19 12:00:00,34,40,1004,26
Haryana,2018-09-19 15:00:00,31,56,1003,26
Haryana,2018-09-19 18:00:00,29,58,1005,12
Haryana,2018-09-19 21:00:00,27,61,1005,10
Haryana,2018-09-20 00:00:00,24,64,1005,7
Haryana,2018-09-20 03:00:00,23,67,1006,5
Haryana,2018-09-20 06:00:00,24,64,1006,2
Haryana,2018-09-20 09:00:00,30,47,1006,12
Haryana,2018-09-20 12:00:00,33,44,1005,13
Haryana,2018-09-20 15:00:00,34,56,1005,9
Haryana,2018-09-20 18:00:00,29,64,1007,16
Haryana,2018-09-20 21:00:00,27,68,1008,13
Haryana,2018-09-21 00:00:00,26,73,1008,19
Haryana,2018-09-21 03:00:00,25,73,1008,17
Haryana,2018-09-21 06:00:00,24,72,1009,21
Haryana,2018-09-21 09:00:00,29,62,1009,19
Haryana,2018-09-21 12:00:00,33,56,1008,30
Haryana,2018-09-21 15:00:00,30,70,1008,29
Haryana,2018-09-21 18:00:00,26,80,1009,18
Haryana,2018-09-21 21:00:00,26,76,1010,14
Haryana,2018-09-22 00:00:00,24,90,1010,16
Haryana,2018-09-22 03:00:00,23,94,1010,11
Haryana,2018-09-22 06:00:00,23,94,1010,20
Haryana,2018-09-22 09:00:00,22,93,1012,37
Haryana,2018-09-22 12:00:00,22,90,1010,34
Haryana,2018-09-22 15:00:00,25,84,1009,28
Haryana,2018-09-22 18:00:00,23,93,1010,27
Haryana,2018-09-22 21:00:00,24,92,1011,30
Haryana,2018-09-23 00:00:00,23,91,1010,36
Haryana,2018-09-23 03:00:00,23,89,1010,33
Haryana,2018-09-23 06:00:00,25,84,1011,35
Haryana,2018-09-23 09:00:00,26,80,1011,46
Haryana,2018-09-23 12:00:00,27,75,1009,39
Haryana,2018-09-23 15:00:00,27,83,1008,39
Haryana,2018-09-23 18:00:00,25,87,1010,32
Haryana,2018-09-23 21:00:00,24,91,1010,36
Haryana,2018-09-24 00:00:00,24,95,1008,35
Haryana,2018-09-24 03:00:00,23,95,1007,35
Haryana,2018-09-24 06:00:00,23,94,1008,41
Haryana,2018-09-24 09:00:00,24,92,1008,35
Haryana,2018-09-24 12:00:00,25,90,1007,31
Haryana,2018-09-24 15:00:00,24,90,1006,23
Haryana,2018-09-24 18:00:00,23,91,1008,21
Haryana,2018-09-24 21:00:00,23,93,1008,17
Haryana,2018-09-25 00:00:00,22,92,1008,14
Haryana,2018-09-25 03:00:00,21,88,1007,16
Haryana,2018-09-25 06:00:00,24,83,1009,13
Haryana,2018-09-25 09:00:00,26,72,1009,15
Haryana,2018-09-25 12:00:00,29,64,1008,15
Haryana,2018-09-25 15:00:00,28,77,1006,14
Haryana,2018-09-25 18:00:00,25,82,1007,14
Haryana,2018-09-25 21:00:00,23,80,1008,16
Haryana,2018-09-26 00:00:00,23,85,1007,13
Haryana,2018-09-26 03:00:00,22,92,1007,15
Haryana,2018-09-26 06:00:00,24,84,1007,13
Haryana,2018-09-26 09:00:00,28,67,1007,17
Haryana,2018-09-26 12:00:00,31,61,1006,24
Haryana,2018-09-26 15:00:00,30,74,1006,21
Haryana,2018-09-26 18:00:00,28,81,1008,11
Haryana,2018-09-26 21:00:00,26,81,1008,8
Haryana,2018-09-27 00:00:00,24,82,1007,7
Haryana,2018-09-27 03:00:00,23,84,1008,5
Haryana,2018-09-27 06:00:00,24,79,1009,5
Haryana,2018-09-27 09:00:00,29,60,1008,13
Haryana,2018-09-27 12:00:00,31,53,1007,17
Haryana,2018-09-27 15:00:00,31,66,1007,16
Haryana,2018-09-27 18:00:00,29,72,1009,8
Haryana,2018-09-27 21:00:00,27,75,1009,4
Haryana,2018-09-28 00:00:00,26,76,1009,1
Haryana,2018-09-28 03:00:00,24,78,1009,1
Haryana,2018-09-28 06:00:00,25,70,1010,3
Haryana,2018-09-28 09:00:00,29,56,1010,8
Haryana,2018-09-28 12:00:00,32,45,1008,20
Haryana,2018-09-28 15:00:00,30,58,1008,19
Haryana,2018-09-28 18:00:00,27,63,1009,8
Haryana,2018-09-28 21:00:00,25,68,1010,7
Haryana,2018-09-29 00:00:00,25,74,1009,4
Haryana,2018-09-29 03:00:00,25,77,1009,5
Haryana,2018-09-29 06:00:00,25,67,1011,4
Haryana,2018-09-29 09:00:00,30,50,1010,10
Haryana,2018-09-29 12:00:00,33,43,1009,16
Haryana,2018-09-29 15:00:00,31,59,1009,17
Haryana,2018-09-29 18:00:00,26,63,1010,16
Haryana,2018-09-29 21:00:00,26,63,1010,13
Haryana,2018-09-30 00:00:00,25,64,1009,14
Haryana,2018-09-30 03:00:00,24,65,1009,13
Haryana,2018-09-30 06:00:00,24,62,1010,12
Haryana,2018-09-30 09:00:00,29,48,1010,21
Haryana,2018-09-30 12:00:00,31,45,1008,27
Haryana,2018-09-30 15:00:00,30,60,1008,25
Haryana,2018-09-30 18:00:00,26,62,1008,15
Haryana,2018-09-30 21:00:00,26,63,1008,18
Haryana,2018-10-01 00:00:00,24,65,1008,18
Haryana,2018-10-01 03:00:00,23,66,1008,12
Haryana,2018-10-01 06:00:00,23,61,1009,13
Haryana,2018-10-01 09:00:00,28,44,1009,20
Haryana,2018-10-01 12:00:00,32,39,1008,23
Haryana,2018-10-01 15:00:00,31,54,1008,21
Haryana,2018-10-01 18:00:00,28,54,1009,17
Haryana,2018-10-01 21:00:00,25,56,1009,15
Haryana,2018-10-02 00:00:00,24,60,1009,13
Haryana,2018-10-02 03:00:00,23,62,1009,10
Haryana,2018-10-02 06:00:00,23,57,1011,9
Haryana,2018-10-02 09:00:00,29,43,1011,13
Haryana,2018-10-02 12:00:00,33,37,1009,16
Haryana,2018-10-02 15:00:00,30,51,1009,13
Haryana,2018-10-02 18:00:00,28,51,1010,10
Haryana,2018-10-02 21:00:00,26,54,1010,8
Haryana,2018-10-03 00:00:00,24,54,1009,8
Haryana,2018-10-03 03:00:00,23,55,1009,5
Haryana,2018-10-03 06:00:00,23,51,1010,4
Haryana,2018-10-03 09:00:00,29,39,1010,9
Haryana,2018-10-03 12:00:00,33,31,1008,9
Haryana,2018-10-03 15:00:00,32,46,1008,11
Haryana,2018-10-03 18:00:00,28,47,1009,11
Haryana,2018-10-03 21:00:00,25,51,1010,20
Haryana,2018-10-04 00:00:00,24,56,1010,13
Haryana,2018-10-04 03:00:00,22,59,1011,13
Haryana,2018-10-04 06:00:00,22,59,1012,11
Haryana,2018-10-04 09:00:00,29,42,1011,7
Haryana,2018-10-04 12:00:00,32,33,1010,13
Haryana,2018-10-04 15:00:00,32,47,1010,10
Haryana,2018-10-04 18:00:00,27,55,1011,15
Haryana,2018-10-04 21:00:00,25,58,1012,10
Haryana,2018-10-05 00:00:00,23,61,1012,9
Haryana,2018-10-05 03:00:00,20,62,1012,4
Haryana,2018-10-05 06:00:00,21,61,1013,9
Haryana,2018-10-05 09:00:00,28,42,1012,12
Haryana,2018-10-05 12:00:00,32,32,1011,18
Haryana,2018-10-05 15:00:00,30,47,1010,18
Haryana,2018-10-05 18:00:00,27,48,1011,16
Haryana,2018-10-05 21:00:00,26,47,1011,17
Haryana,2018-10-06 00:00:00,23,49,1011,14
Haryana,2018-10-06 03:00:00,22,52,1011,14
Haryana,2018-10-06 06:00:00,21,49,1012,5
Haryana,2018-10-06 09:00:00,27,36,1012,12
Haryana,2018-10-06 12:00:00,32,31,1010,15
Haryana,2018-10-06 15:00:00,31,45,1010,21
Haryana,2018-10-06 18:00:00,27,45,1011,10
Haryana,2018-10-06 21:00:00,25,47,1011,18
Haryana,2018-10-07 00:00:00,23,49,1011,11
Haryana,2018-10-07 03:00:00,21,53,1012,7
Haryana,2018-10-07 06:00:00,20,51,1013,3
Haryana,2018-10-07 09:00:00,27,37,1012,9
Haryana,2018-10-07 12:00:00,32,33,1010,14
Haryana,2018-10-07 15:00:00,32,44,1009,16
Haryana,2018-10-07 18:00:00,26,45,1010,6
Haryana,2018-10-07 21:00:00,23,49,1011,10
Haryana,2018-10-08 00:00:00,22,55,1011,11
Haryana,2018-10-08 03:00:00,20,58,1011,7
Haryana,2018-10-08 06:00:00,21,54,1011,3
Haryana,2018-10-08 09:00:00,28,38,1010,5
Haryana,2018-10-08 12:00:00,31,31,1008,12
Haryana,2018-10-08 15:00:00,32,44,1008,10
Haryana,2018-10-08 18:00:00,26,46,1008,11
Haryana,2018-10-08 21:00:00,23,54,1008,12
Maharashtra,2018-09-12 00:00:00,26,79,1012,4
Maharashtra,2018-09-12 03:00:00,26,81,1012,5
Maharashtra,2018-09-12 06:00:00,25,79,1013,2
Maharashtra,2018-09-12 09:00:00,27,69,1012,9
Maharashtra,2018-09-12 12:00:00,30,68,1010,24
Maharashtra,2018-09-12 15:00:00,30,73,1010,26
Maharashtra,2018-09-12 18:00:00,28,78,1011,21
Maharashtra,2018-09-12 21:00:00,27,80,1011,8
Maharashtra,2018-09-13 00:00:00,26,80,1010,6
Maharashtra,2018-09-13 03:00:00,25,82,1009,2
Maharashtra,2018-09-13 06:00:00,25,79,1010,5
Maharashtra,2018-09-13 09:00:00,27,73,1010,15
Maharashtra,2018-09-13 12:00:00,29,72,1010,21
Maharashtra,2018-09-13 15:00:00,28,75,1009,24
Maharashtra,2018-09-13 18:00:00,28,79,1010,19
Maharashtra,2018-09-13 21:00:00,27,82,1010,8
Maharashtra,2018-09-14 00:00:00,26,83,1009,9
Maharashtra,2018-09-14 03:00:00,26,84,1009,6
Maharashtra,2018-09-14 06:00:00,26,80,1010,9
Maharashtra,2018-09-14 09:00:00,27,73,1011,12
Maharashtra,2018-09-14 12:00:00,28,71,1010,19
Maharashtra,2018-09-14 15:00:00,29,76,1010,26
Maharashtra,2018-09-14 18:00:00,28,79,1011,14
Maharashtra,2018-09-14 21:00:00,27,80,1012,9
Maharashtra,2018-09-15 00:00:00,26,81,1011,8
Maharashtra,2018-09-15 03:00:00,26,83,1011,6
Maharashtra,2018-09-15 06:00:00,26,81,1012,9
Maharashtra,2018-09-15 09:00:00,28,72,1012,16
Maharashtra,2018-09-15 12:00:00,29,70,1010,23
Maharashtra,2018-09-15 15:00:00,29,75,1010,21
Maharashtra,2018-09-15 18:00:00,28,80,1011,17
Maharashtra,2018-09-15 21:00:00,28,80,1011,2
Maharashtra,2018-09-16 00:00:00,27,80,1010,2
Maharashtra,2018-09-16 03:00:00,26,82,1010,9
Maharashtra,2018-09-16 06:00:00,26,80,1012,8
Maharashtra,2018-09-16 09:00:00,28,70,1011,12
Maharashtra,2018-09-16 12:00:00,30,67,1009,19
Maharashtra,2018-09-16 15:00:00,29,71,1008,29
Maharashtra,2018-09-16 18:00:00,29,74,1009,25
Maharashtra,2018-09-16 21:00:00,28,75,1010,11
Maharashtra,2018-09-17 00:00:00,26,76,1009,7
Maharashtra,2018-09-17 03:00:00,26,78,1009,9
Maharashtra,2018-09-17 06:00:00,25,77,1010,8
Maharashtra,2018-09-17 09:00:00,27,69,1010,14
Maharashtra,2018-09-17 12:00:00,30,67,1008,24
Maharashtra,2018-09-17 15:00:00,29,73,1008,28
Maharashtra,2018-09-17 18:00:00,28,75,1009,22
Maharashtra,2018-09-17 21:00:00,28,74,1010,6
Maharashtra,2018-09-18 00:00:00,26,76,1009,6
Maharashtra,2018-09-18 03:00:00,26,78,1009,3
Maharashtra,2018-09-18 06:00:00,25,77,1010,5
Maharashtra,2018-09-18 09:00:00,28,65,1010,6
Maharashtra,2018-09-18 12:00:00,30,66,1009,19
Maharashtra,2018-09-18 15:00:00,29,73,1008,25
Maharashtra,2018-09-18 18:00:00,28,78,1009,17
Maharashtra,2018-09-18 21:00:00,27,78,1010,6
Maharashtra,2018-09-19 00:00:00,26,79,1010,10
Maharashtra,2018-09-19 03:00:00,26,82,1010,7
Maharashtra,2018-09-19 06:00:00,25,80,1011,7
Maharashtra,2018-09-19 09:00:00,27,72,1011,6
Maharashtra,2018-09-19 12:00:00,29,67,1008,16
Maharashtra,2018-09-19 15:00:00,29,73,1008,22
Maharashtra,2018-09-19 18:00:00,28,77,1008,17
Maharashtra,2018-09-19 21:00:00,28,78,1009,7
Maharashtra,2018-09-20 00:00:00,27,80,1008,10
Maharashtra,2018-09-20 03:00:00,26,82,1008,10
Maharashtra,2018-09-20 06:00:00,26,79,1009,5
Maharashtra,2018-09-20 09:00:00,28,72,1008,18
Maharashtra,2018-09-20 12:00:00,30,69,1006,23
Maharashtra,2018-09-20 15:00:00,30,75,1006,32
Maharashtra,2018-09-20 18:00:00,28,81,1006,27
Maharashtra,2018-09-20 21:00:00,28,84,1007,14
Maharashtra,2018-09-21 00:00:00,28,83,1006,13
Maharashtra,2018-09-21 03:00:00,26,83,1005,12
Maharashtra,2018-09-21 06:00:00,26,80,1007,8
Maharashtra,2018-09-21 09:00:00,29,73,1006,18
Maharashtra,2018-09-21 12:00:00,30,70,1005,31
Maharashtra,2018-09-21 15:00:00,30,76,1005,32
Maharashtra,2018-09-21 18:00:00,29,83,1006,17
Maharashtra,2018-09-21 21:00:00,28,86,1006,16
Maharashtra,2018-09-22 00:00:00,28,85,1007,13
Maharashtra,2018-09-22 03:00:00,27,86,1007,21
Maharashtra,2018-09-22 06:00:00,28,84,1008,23
Maharashtra,2018-09-22 09:00:00,28,77,1009,22
Maharashtra,2018-09-22 12:00:00,30,74,1008,34
Maharashtra,2018-09-22 15:00:00,29,79,1007,33
Maharashtra,2018-09-22 18:00:00,28,85,1008,26
Maharashtra,2018-09-22 21:00:00,27,87,1010,23
Maharashtra,2018-09-23 00:00:00,27,86,1010,22
Maharashtra,2018-09-23 03:00:00,26,86,1010,23
Maharashtra,2018-09-23 06:00:00,27,83,1012,23
Maharashtra,2018-09-23 09:00:00,28,75,1012,27
Maharashtra,2018-09-23 12:00:00,29,71,1011,24
Maharashtra,2018-09-23 15:00:00,30,76,1010,22
Maharashtra,2018-09-23 18:00:00,29,82,1012,16
Maharashtra,2018-09-23 21:00:00,28,84,1013,9
Maharashtra,2018-09-24 00:00:00,27,85,1011,9
Maharashtra,2018-09-24 03:00:00,26,85,1012,8
Maharashtra,2018-09-24 06:00:00,26,82,1013,9
Maharashtra,2018-09-24 09:00:00,28,72,1013,12
Maharashtra,2018-09-24 12:00:00,30,69,1011,19
Maharashtra,2018-09-24 15:00:00,30,74,1011,24
Maharashtra,2018-09-24 18:00:00,29,80,1012,19
Maharashtra,2018-09-24 21:00:00,27,82,1012,5
Maharashtra,2018-09-25 00:00:00,26,80,1011,4
Maharashtra,2018-09-25 03:00:00,27,81,1012,3
Maharashtra,2018-09-25 06:00:00,26,79,1013,6
Maharashtra,2018-09-25 09:00:00,29,68,1012,13
Maharashtra,2018-09-25 12:00:00,31,65,1010,22
Maharashtra,2018-09-25 15:00:00,30,72,1010,26
Maharashtra,2018-09-25 18:00:00,28,78,1011,23
Maharashtra,2018-09-25 21:00:00,27,78,1012,10
Maharashtra,2018-09-26 00:00:00,26,78,1010,6
Maharashtra,2018-09-26 03:00:00,26,81,1010,9
Maharashtra,2018-09-26 06:00:00,26,79,1011,8
Maharashtra,2018-09-26 09:00:00,29,70,1011,14
Maharashtra,2018-09-26 12:00:00,32,67,1009,21
Maharashtra,2018-09-26 15:00:00,31,73,1008,27
Maharashtra,2018-09-26 18:00:00,29,80,1008,25
Maharashtra,2018-09-26 21:00:00,28,81,1010,11
Maharashtra,2018-09-27 00:00:00,27,81,1009,11
Maharashtra,2018-09-27 03:00:00,27,83,1009,11
Maharashtra,2018-09-27 06:00:00,27,80,1010,13
Maharashtra,2018-09-27 09:00:00,30,72,1010,13
Maharashtra,2018-09-27 12:00:00,33,69,1008,9
Maharashtra,2018-09-27 15:00:00,32,71,1008,22
Maharashtra,2018-09-27 18:00:00,30,78,1009,18
Maharashtra,2018-09-27 21:00:00,30,79,1010,9
Maharashtra,2018-09-28 00:00:00,28,78,1009,8
Maharashtra,2018-09-28 03:00:00,27,76,1009,9
Maharashtra,2018-09-28 06:00:00,28,77,1010,9
Maharashtra,2018-09-28 09:00:00,30,68,1011,15
Maharashtra,2018-09-28 12:00:00,33,61,1009,13
Maharashtra,2018-09-28 15:00:00,31,64,1008,21
Maharashtra,2018-09-28 18:00:00,30,70,1009,16
Maharashtra,2018-09-28 21:00:00,29,77,1011,12
Maharashtra,2018-09-29 00:00:00,28,80,1010,9
Maharashtra,2018-09-29 03:00:00,27,77,1010,10
Maharashtra,2018-09-29 06:00:00,28,73,1011,14
Maharashtra,2018-09-29 09:00:00,30,66,1011,14
Maharashtra,2018-09-29 12:00:00,33,62,1009,13
Maharashtra,2018-09-29 15:00:00,32,64,1008,25
Maharashtra,2018-09-29 18:00:00,30,69,1010,20
Maharashtra,2018-09-29 21:00:00,30,71,1010,8
Maharashtra,2018-09-30 00:00:00,29,74,1010,11
Maharashtra,2018-09-30 03:00:00,28,75,1010,12
Maharashtra,2018-09-30 06:00:00,28,71,1011,11
Maharashtra,2018-09-30 09:00:00,31,62,1011,7
Maharashtra,2018-09-30 12:00:00,33,59,1009,13
Maharashtra,2018-09-30 15:00:00,32,63,1008,22
Maharashtra,2018-09-30 18:00:00,30,64,1009,19
Maharashtra,2018-09-30 21:00:00,29,66,1010,10
Maharashtra,2018-10-01 00:00:00,29,69,1009,11
Maharashtra,2018-10-01 03:00:00,27,69,1009,15
Maharashtra,2018-10-01 06:00:00,27,67,1010,11
Maharashtra,2018-10-01 09:00:00,31,61,1010,11
Maharashtra,2018-10-01 12:00:00,34,56,1008,16
Maharashtra,2018-10-01 15:00:00,33,61,1008,20
Maharashtra,2018-10-01 18:00:00,31,69,1009,16
Maharashtra,2018-10-01 21:00:00,29,74,1009,10
Maharashtra,2018-10-02 00:00:00,30,75,1010,13
Maharashtra,2018-10-02 03:00:00,28,74,1010,6
Maharashtra,2018-10-02 06:00:00,28,71,1011,7
Maharashtra,2018-10-02 09:00:00,31,65,1011,12
