loc,ts,tempC,humidity,pressure,windGustKmph,precipMM,weatherDescValue
Arunachal Pradesh,2018-09-25 12:00:00,25,83,1008,19,0.5,Moderate rain at times
Arunachal Pradesh,2018-09-25 15:00:00,23,96,1007,20,0.2,Patchy rain possible
Arunachal Pradesh,2018-09-25 18:00:00,22,98,1009,8,0.0,Partly cloudy
Arunachal Pradesh,2018-09-25 21:00:00,22,98,1010,13,0.0,Overcast
Arunachal Pradesh,2018-09-26 00:00:00,22,97,1009,15,5.3,Moderate or heavy rain shower
Arunachal Pradesh,2018-09-26 03:00:00,21,97,1008,12,20.3,Moderate or heavy rain shower
Arunachal Pradesh,2018-09-26 06:00:00,24,90,1010,13,14.0,Moderate or heavy rain shower
Arunachal Pradesh,2018-09-26 09:00:00,24,83,1009,17,2.7,Moderate or heavy rain shower
Arunachal Pradesh,2018-09-26 12:00:00,25,87,1008,23,1.8,Moderate or heavy rain shower
Arunachal Pradesh,2018-09-26 15:00:00,24,95,1007,15,0.4,Patchy rain possible
Arunachal Pradesh,2018-09-26 18:00:00,23,97,1009,17,0.0,Cloudy
Arunachal Pradesh,2018-09-26 21:00:00,22,96,1011,14,0.1,Patchy rain possible
Arunachal Pradesh,2018-09-27 00:00:00,22,96,1010,9,0.1,Patchy rain possible
Arunachal Pradesh,2018-09-27 03:00:00,21,96,1009,12,0.2,Patchy rain possible
Arunachal Pradesh,2018-09-27 06:00:00,24,88,1010,12,1.0,Heavy rain at times
Arunachal Pradesh,2018-09-27 09:00:00,26,84,1010,16,0.3,Patchy rain possible
Arunachal Pradesh,2018-09-27 12:00:00,27,85,1009,18,0.1,Patchy rain possible
Arunachal Pradesh,2018-09-27 15:00:00,26,95,1006,17,0.2,Patchy rain possible
Arunachal Pradesh,2018-09-27 18:00:00,23,97,1010,13,0.0,Partly cloudy
Arunachal Pradesh,2018-09-27 21:00:00,22,96,1012,15,0.1,Patchy rain possible
Arunachal Pradesh,2018-09-28 00:00:00,22,95,1012,5,0.0,Partly cloudy
Arunachal Pradesh,2018-09-28 03:00:00,21,95,1010,4,0.0,Partly cloudy
Arunachal Pradesh,2018-09-28 06:00:00,22,89,1011,12,0.4,Patchy rain possible
Arunachal Pradesh,2018-09-28 09:00:00,26,82,1012,15,0.2,Patchy rain possible
Arunachal Pradesh,2018-09-28 12:00:00,27,73,1009,25,0.3,Patchy rain possible
Arunachal Pradesh,2018-09-28 15:00:00,26,87,1007,25,1.6,Moderate or heavy rain shower
Arunachal Pradesh,2018-09-28 18:00:00,23,88,1010,11,0.0,Partly cloudy
Arunachal Pradesh,2018-09-28 21:00:00,22,90,1013,16,0.1,Patchy rain possible
Arunachal Pradesh,2018-09-29 00:00:00,22,92,1012,6,0.0,Partly cloudy
Arunachal Pradesh,2018-09-29 03:00:00,22,92,1011,10,0.1,Patchy rain possible
Arunachal Pradesh,2018-09-29 06:00:00,25,74,1012,11,0.1,Patchy rain possible
Arunachal Pradesh,2018-09-29 09:00:00,27,67,1010,21,0.2,Patchy rain possible
Arunachal Pradesh,2018-09-29 12:00:00,28,69,1009,23,0.2,Patchy rain possible
Arunachal Pradesh,2018-09-29 15:00:00,25,86,1007,17,0.2,Patchy rain possible
Arunachal Pradesh,2018-09-29 18:00:00,23,88,1010,11,0.1,Patchy rain possible
Arunachal Pradesh,2018-09-29 21:00:00,23,89,1012,11,0.3,Patchy rain possible
Arunachal Pradesh,2018-09-30 00:00:00,22,89,1011,6,0.1,Patchy rain possible
Arunachal Pradesh,2018-09-30 03:00:00,22,90,1010,7,0.0,Clear
Arunachal Pradesh,2018-09-30 06:00:00,25,79,1012,5,0.4,Patchy rain possible
Arunachal Pradesh,2018-09-30 09:00:00,26,67,1011,15,0.3,Patchy rain possible
Arunachal Pradesh,2018-09-30 12:00:00,27,69,1008,24,0.2,Patchy rain possible
Arunachal Pradesh,2018-09-30 15:00:00,24,88,1006,21,0.1,Patchy rain possible
Arunachal Pradesh,2018-09-30 18:00:00,23,89,1009,12,0.0,Cloudy
Arunachal Pradesh,2018-09-30 21:00:00,23,90,1011,13,0.2,Patchy rain possible
Arunachal Pradesh,2018-10-01 00:00:00,22,91,1010,15,0.2,Patchy rain possible
Arunachal Pradesh,2018-10-01 03:00:00,21,92,1010,12,0.8,Moderate rain at times
Arunachal Pradesh,2018-10-01 06:00:00,24,75,1011,10,0.3,Patchy rain possible
Arunachal Pradesh,2018-10-01 09:00:00,26,66,1011,17,0.3,Patchy rain possible
Arunachal Pradesh,2018-10-01 12:00:00,29,66,1009,21,0.3,Patchy rain possible
Arunachal Pradesh,2018-10-01 15:00:00,25,84,1008,17,0.0,Cloudy
Arunachal Pradesh,2018-10-01 18:00:00,23,87,1010,12,0.1,Patchy rain possible
Arunachal Pradesh,2018-10-01 21:00:00,23,87,1013,10,0.1,Patchy rain possible
Arunachal Pradesh,2018-10-02 00:00:00,22,86,1012,12,1.2,Heavy rain at times
Arunachal Pradesh,2018-10-02 03:00:00,21,87,1011,13,0.6,Moderate rain at times
Arunachal Pradesh,2018-10-02 06:00:00,24,85,1013,17,2.7,Moderate or heavy rain shower
Arunachal Pradesh,2018-10-02 09:00:00,25,67,1012,20,0.4,Patchy rain possible
Arunachal Pradesh,2018-10-02 12:00:00,25,70,1010,25,0.4,Patchy rain possible
Arunachal Pradesh,2018-10-02 15:00:00,23,89,1009,27,0.4,Patchy rain possible
Arunachal Pradesh,2018-10-02 18:00:00,22,86,1012,9,0.0,Cloudy
Arunachal Pradesh,2018-10-02 21:00:00,21,83,1014,7,0.0,Partly cloudy
Arunachal Pradesh,2018-10-03 00:00:00,21,84,1013,6,0.0,Partly cloudy
Arunachal Pradesh,2018-10-03 03:00:00,20,86,1012,6,0.3,Patchy rain possible
Arunachal Pradesh,2018-10-03 06:00:00,23,75,1014,6,0.8,Moderate rain at times
Arunachal Pradesh,2018-10-03 09:00:00,26,66,1013,14,0.7,Moderate rain at times
Arunachal Pradesh,2018-10-03 12:00:00,26,68,1011,18,0.2,Patchy rain possible
Arunachal Pradesh,2018-10-03 15:00:00,24,87,1010,13,0.3,Patchy rain possible
Arunachal Pradesh,2018-10-03 18:00:00,22,86,1012,10,0.0,Clear
Arunachal Pradesh,2018-10-03 21:00:00,21,85,1014,13,0.0,Clear
Arunachal Pradesh,2018-10-04 00:00:00,20,83,1014,10,0.0,Clear
Arunachal Pradesh,2018-10-04 03:00:00,19,83,1014,9,0.0,Clear
Arunachal Pradesh,2018-10-04 06:00:00,24,64,1015,7,0.0,Sunny
Arunachal Pradesh,2018-10-04 09:00:00,27,56,1013,9,0.0,Sunny
Arunachal Pradesh,2018-10-04 12:00:00,28,60,1011,15,0.0,Sunny
Arunachal Pradesh,2018-10-04 15:00:00,25,81,1010,13,0.0,Sunny
Arunachal Pradesh,2018-10-04 18:00:00,23,81,1011,11,0.0,Clear
Arunachal Pradesh,2018-10-04 21:00:00,21,80,1014,9,0.0,Clear
Arunachal Pradesh,2018-10-05 00:00:00,20,81,1013,8,0.0,Clear
Arunachal Pradesh,2018-10-05 03:00:00,19,81,1013,10,0.0,Clear
Arunachal Pradesh,2018-10-05 06:00:00,24,61,1015,5,0.0,Sunny
Arunachal Pradesh,2018-10-05 09:00:00,28,55,1013,12,0.0,Sunny
Arunachal Pradesh,2018-10-05 12:00:00,28,60,1011,16,0.0,Cloudy
Arunachal Pradesh,2018-10-05 15:00:00,26,80,1010,15,0.0,Sunny
Arunachal Pradesh,2018-10-05 18:00:00,22,80,1011,10,0.0,Clear
Arunachal Pradesh,2018-10-05 21:00:00,21,79,1013,10,0.0,Clear
Arunachal Pradesh,2018-10-06 00:00:00,21,81,1014,8,0.0,Clear
Arunachal Pradesh,2018-10-06 03:00:00,20,82,1012,7,0.0,Clear
Arunachal Pradesh,2018-10-06 06:00:00,24,68,1014,6,0.0,Sunny
Arunachal Pradesh,2018-10-06 09:00:00,27,60,1013,14,0.0,Sunny
Arunachal Pradesh,2018-10-06 12:00:00,27,62,1011,14,0.0,Overcast
Arunachal Pradesh,2018-10-06 15:00:00,24,82,1010,17,0.0,Sunny
Arunachal Pradesh,2018-10-06 18:00:00,23,82,1011,11,0.0,Clear
Arunachal Pradesh,2018-10-06 21:00:00,21,81,1014,10,0.1,Patchy rain possible
Arunachal Pradesh,2018-10-07 00:00:00,20,81,1013,8,0.0,Clear
Arunachal Pradesh,2018-10-07 03:00:00,20,81,1013,7,0.1,Patchy rain possible
Arunachal Pradesh,2018-10-07 06:00:00,24,64,1015,9,0.0,Sunny
Arunachal Pradesh,2018-10-07 09:00:00,26,59,1012,12,0.0,Sunny
Arunachal Pradesh,2018-10-07 12:00:00,27,62,1010,17,0.0,Cloudy
Arunachal Pradesh,2018-10-07 15:00:00,24,82,1009,15,0.1,Patchy rain possible
Arunachal Pradesh,2018-10-07 18:00:00,21,82,1011,10,0.0,Clear
Arunachal Pradesh,2018-10-07 21:00:00,22,82,1013,9,0.0,Clear
Arunachal Pradesh,2018-10-08 00:00:00,20,85,1012,8,0.1,Patchy rain possible
Arunachal Pradesh,2018-10-08 03:00:00,19,86,1013,8,1.2,Heavy rain at times
Arunachal Pradesh,2018-10-08 06:00:00,23,70,1014,6,0.0,Sunny
Arunachal Pradesh,2018-10-08 09:00:00,25,62,1012,20,0.0,Cloudy
Arunachal Pradesh,2018-10-08 12:00:00,26,64,1010,21,0.0,Sunny
Arunachal Pradesh,2018-10-08 15:00:00,23,85,1010,17,0.0,Sunny
Arunachal Pradesh,2018-10-08 18:00:00,21,83,1011,12,0.0,Cloudy
Arunachal Pradesh,2018-10-08 21:00:00,21,80,1013,9,0.0,Clear
Gujarat,2018-09-12 00:00:00,27,74,1010,19,0.0,Partly cloudy
Gujarat,2018-09-12 03:00:00,26,79,1010,18,0.0,Partly cloudy
Gujarat,2018-09-12 06:00:00,26,73,1011,20,0.0,Partly cloudy
Gujarat,2018-09-12 09:00:00,28,59,1010,26,0.2,Patchy rain possible
Gujarat,2018-09-12 12:00:00,31,51,1008,25,0.2,Patchy rain possible
Gujarat,2018-09-12 15:00:00,31,56,1007,28,0.0,Cloudy
Gujarat,2018-09-12 18:00:00,29,66,1008,22,0.0,Cloudy
Gujarat,2018-09-12 21:00:00,28,70,1008,16,0.0,Partly cloudy
Gujarat,2018-09-13 00:00:00,26,74,1007,19,0.0,Partly cloudy
Gujarat,2018-09-13 03:00:00,25,78,1007,14,0.0,Clear
Gujarat,2018-09-13 06:00:00,25,73,1009,18,0.0,Partly cloudy
Gujarat,2018-09-13 09:00:00,28,60,1009,24,0.0,Partly cloudy
Gujarat,2018-09-13 12:00:00,31,54,1008,23,0.0,Overcast
Gujarat,2018-09-13 15:00:00,31,57,1007,20,0.0,Partly cloudy
Gujarat,2018-09-13 18:00:00,28,71,1008,20,0.0,Partly cloudy
Gujarat,2018-09-13 21:00:00,27,75,1008,27,0.0,Partly cloudy
Gujarat,2018-09-14 00:00:00,26,79,1007,19,0.0,Partly cloudy
Gujarat,2018-09-14 03:00:00,25,82,1007,13,0.0,Partly cloudy
Gujarat,2018-09-14 06:00:00,25,73,1009,13,0.0,Partly cloudy
Gujarat,2018-09-14 09:00:00,28,57,1009,21,0.0,Partly cloudy
Gujarat,2018-09-14 12:00:00,31,55,1009,24,0.0,Cloudy
Gujarat,2018-09-14 15:00:00,31,56,1008,21,0.0,Cloudy
Gujarat,2018-09-14 18:00:00,29,68,1009,15,0.0,Partly cloudy
Gujarat,2018-09-14 21:00:00,28,75,1010,19,0.0,Partly cloudy
Gujarat,2018-09-15 00:00:00,27,76,1010,14,0.0,Partly cloudy
Gujarat,2018-09-15 03:00:00,26,78,1010,11,0.3,Patchy rain possible
Gujarat,2018-09-15 06:00:00,25,69,1012,11,0.0,Partly cloudy
Gujarat,2018-09-15 09:00:00,28,53,1011,11,0.0,Partly cloudy
Gujarat,2018-09-15 12:00:00,31,50,1010,18,0.1,Patchy rain possible
Gujarat,2018-09-15 15:00:00,32,50,1009,16,0.0,Partly cloudy
Gujarat,2018-09-15 18:00:00,31,55,1009,6,0.0,Partly cloudy
Gujarat,2018-09-15 21:00:00,27,63,1010,14,0.0,Partly cloudy
Gujarat,2018-09-16 00:00:00,26,71,1009,12,0.0,Clear
Gujarat,2018-09-16 03:00:00,25,73,1010,13,0.0,Clear
Gujarat,2018-09-16 06:00:00,26,67,1011,17,0.0,Partly cloudy
Gujarat,2018-09-16 09:00:00,30,52,1010,19,0.0,Partly cloudy
Gujarat,2018-09-16 12:00:00,31,49,1008,13,0.0,Partly cloudy
Gujarat,2018-09-16 15:00:00,31,50,1007,14,0.0,Overcast
Gujarat,2018-09-16 18:00:00,29,56,1008,8,0.0,Partly cloudy
Gujarat,2018-09-16 21:00:00,27,59,1008,9,0.0,Partly cloudy
Gujarat,2018-09-17 00:00:00,25,67,1008,12,0.0,Partly cloudy
Gujarat,2018-09-17 03:00:00,26,69,1008,17,0.0,Clear
Gujarat,2018-09-17 06:00:00,25,67,1009,17,0.1,Patchy rain possible
Gujarat,2018-09-17 09:00:00,29,57,1009,18,0.0,Sunny
Gujarat,2018-09-17 12:00:00,32,41,1007,17,0.0,Partly cloudy
Gujarat,2018-09-17 15:00:00,33,44,1006,15,0.0,Partly cloudy
Gujarat,2018-09-17 18:00:00,30,51,1007,11,0.0,Clear
Gujarat,2018-09-17 21:00:00,28,56,1008,12,0.0,Clear
Gujarat,2018-09-18 00:00:00,26,69,1008,13,0.0,Clear
Gujarat,2018-09-18 03:00:00,26,71,1008,12,0.0,Clear
Gujarat,2018-09-18 06:00:00,26,62,1009,8,0.1,Patchy rain possible
Gujarat,2018-09-18 09:00:00,29,47,1009,16,0.0,Sunny
Gujarat,2018-09-18 12:00:00,32,35,1008,17,0.0,Partly cloudy
Gujarat,2018-09-18 15:00:00,34,39,1007,12,0.0,Sunny
Gujarat,2018-09-18 18:00:00,31,49,1007,13,0.0,Clear
Gujarat,2018-09-18 21:00:00,28,58,1008,11,0.0,Clear
Gujarat,2018-09-19 00:00:00,27,66,1009,11,0.2,Patchy rain possible
Gujarat,2018-09-19 03:00:00,27,71,1009,14,0.0,Clear
Gujarat,2018-09-19 06:00:00,27,70,1010,13,0.0,Sunny
Gujarat,2018-09-19 09:00:00,29,52,1009,18,0.0,Sunny
Gujarat,2018-09-19 12:00:00,32,40,1007,23,0.0,Sunny
Gujarat,2018-09-19 15:00:00,34,42,1006,20,0.0,Partly cloudy
Gujarat,2018-09-19 18:00:00,32,45,1006,10,0.0,Clear
Gujarat,2018-09-19 21:00:00,29,48,1007,9,0.0,Clear
Gujarat,2018-09-20 00:00:00,28,60,1007,11,0.0,Clear
Gujarat,2018-09-20 03:00:00,26,66,1007,15,0.0,Clear
Gujarat,2018-09-20 06:00:00,25,71,1008,18,0.0,Sunny
Gujarat,2018-09-20 09:00:00,29,49,1008,26,0.0,Sunny
Gujarat,2018-09-20 12:00:00,33,36,1006,24,0.0,Sunny
Gujarat,2018-09-20 15:00:00,34,35,1005,21,0.0,Sunny
Gujarat,2018-09-20 18:00:00,31,44,1006,17,0.0,Clear
Gujarat,2018-09-20 21:00:00,29,51,1006,14,0.0,Clear
Gujarat,2018-09-21 00:00:00,27,51,1005,15,0.0,Partly cloudy
Gujarat,2018-09-21 03:00:00,26,53,1005,26,0.0,Clear
Gujarat,2018-09-21 06:00:00,28,59,1007,30,0.0,Sunny
Gujarat,2018-09-21 09:00:00,31,35,1006,33,0.0,Sunny
Gujarat,2018-09-21 12:00:00,34,25,1004,35,0.0,Sunny
Gujarat,2018-09-21 15:00:00,35,30,1003,35,0.0,Sunny
Gujarat,2018-09-21 18:00:00,33,36,1004,23,0.0,Clear
Gujarat,2018-09-21 21:00:00,30,40,1005,16,0.0,Clear
Gujarat,2018-09-22 00:00:00,27,48,1005,15,0.0,Clear
Gujarat,2018-09-22 03:00:00,26,55,1004,7,0.0,Clear
Gujarat,2018-09-22 06:00:00,26,56,1005,7,0.0,Sunny
Gujarat,2018-09-22 09:00:00,31,43,1005,15,0.0,Sunny
Gujarat,2018-09-22 12:00:00,33,44,1004,24,0.0,Cloudy
Gujarat,2018-09-22 15:00:00,33,53,1003,15,0.0,Partly cloudy
Gujarat,2018-09-22 18:00:00,29,68,1005,14,1.4,Heavy rain at times
Gujarat,2018-09-22 21:00:00,27,73,1006,23,3.7,Moderate or heavy rain shower
Gujarat,2018-09-23 00:00:00,27,77,1006,25,0.1,Patchy rain possible
Gujarat,2018-09-23 03:00:00,27,78,1005,16,0.0,Cloudy
Gujarat,2018-09-23 06:00:00,27,76,1007,23,2.0,Moderate or heavy rain shower
Gujarat,2018-09-23 09:00:00,28,69,1009,27,0.0,Cloudy
Gujarat,2018-09-23 12:00:00,30,57,1008,23,0.0,Partly cloudy
Gujarat,2018-09-23 15:00:00,31,65,1007,15,0.0,Partly cloudy
Gujarat,2018-09-23 18:00:00,29,70,1009,15,0.0,Partly cloudy
Gujarat,2018-09-23 21:00:00,28,76,1009,26,0.0,Clear
Gujarat,2018-09-24 00:00:00,26,80,1009,21,0.0,Clear
Gujarat,2018-09-24 03:00:00,27,83,1009,20,0.0,Clear
Gujarat,2018-09-24 06:00:00,27,75,1011,20,0.0,Sunny
Gujarat,2018-09-24 09:00:00,29,50,1011,22,0.0,Sunny
Gujarat,2018-09-24 12:00:00,33,39,1009,23,0.0,Sunny
Gujarat,2018-09-24 15:00:00,35,40,1008,24,0.0,Sunny
Gujarat,2018-09-24 18:00:00,30,71,1010,19,0.0,Clear
Gujarat,2018-09-24 21:00:00,28,78,1010,14,0.0,Clear
Gujarat,2018-09-25 00:00:00,27,76,1010,14,0.0,Clear
Gujarat,2018-09-25 03:00:00,26,73,1010,8,0.0,Clear
Gujarat,2018-09-25 06:00:00,27,68,1012,12,0.0,Sunny
Gujarat,2018-09-25 09:00:00,29,46,1011,15,0.0,Sunny
Gujarat,2018-09-25 12:00:00,33,32,1009,16,0.0,Sunny
Gujarat,2018-09-25 15:00:00,34,33,1008,13,0.0,Sunny
Gujarat,2018-09-25 18:00:00,30,45,1009,7,0.0,Clear
Gujarat,2018-09-25 21:00:00,27,72,1010,14,0.0,Clear
Gujarat,2018-09-26 00:00:00,27,76,1009,13,0.0,Clear
Gujarat,2018-09-26 03:00:00,26,77,1009,5,0.0,Clear
Gujarat,2018-09-26 06:00:00,25,67,1011,7,0.0,Sunny
Gujarat,2018-09-26 09:00:00,29,43,1010,12,0.0,Sunny
Gujarat,2018-09-26 12:00:00,33,29,1008,10,0.0,Sunny
Gujarat,2018-09-26 15:00:00,34,27,1007,13,0.0,Sunny
Gujarat,2018-09-26 18:00:00,31,37,1009,4,0.0,Clear
Gujarat,2018-09-26 21:00:00,27,43,1010,14,0.0,Clear
Gujarat,2018-09-27 00:00:00,26,56,1009,7,0.0,Clear
Gujarat,2018-09-27 03:00:00,25,58,1009,8,0.0,Clear
Gujarat,2018-09-27 06:00:00,25,55,1010,9,0.0,Sunny
Gujarat,2018-09-27 09:00:00,30,39,1010,16,0.0,Sunny
Gujarat,2018-09-27 12:00:00,34,27,1009,14,0.0,Sunny
Gujarat,2018-09-27 15:00:00,36,27,1008,8,0.0,Sunny
Gujarat,2018-09-27 18:00:00,33,31,1010,11,0.0,Clear
Gujarat,2018-09-27 21:00:00,27,34,1010,7,0.0,Clear
Gujarat,2018-09-28 00:00:00,27,48,1010,6,0.0,Clear
Gujarat,2018-09-28 03:00:00,25,54,1010,10,0.0,Clear
Gujarat,2018-09-28 06:00:00,25,46,1012,11,0.0,Sunny
Gujarat,2018-09-28 09:00:00,31,31,1012,12,0.0,Sunny
Gujarat,2018-09-28 12:00:00,35,21,1009,15,0.0,Sunny
Gujarat,2018-09-28 15:00:00,36,26,1009,9,0.0,Sunny
Gujarat,2018-09-28 18:00:00,30,33,1010,6,0.0,Clear
Gujarat,2018-09-28 21:00:00,28,43,1011,10,0.0,Clear
Gujarat,2018-09-29 00:00:00,26,50,1010,7,0.0,Clear
Gujarat,2018-09-29 03:00:00,26,54,1011,2,0.0,Clear
Gujarat,2018-09-29 06:00:00,25,47,1012,5,0.0,Sunny
Gujarat,2018-09-29 09:00:00,32,30,1012,7,0.0,Sunny
Gujarat,2018-09-29 12:00:00,35,21,1010,10,0.0,Sunny
Gujarat,2018-09-29 15:00:00,36,25,1009,9,0.0,Sunny
Gujarat,2018-09-29 18:00:00,30,29,1011,5,0.0,Clear
Gujarat,2018-09-29 21:00:00,29,33,1011,10,0.0,Clear
Gujarat,2018-09-30 00:00:00,27,41,1011,6,0.0,Clear
Gujarat,2018-09-30 03:00:00,25,43,1011,4,0.0,Clear
Gujarat,2018-09-30 06:00:00,25,38,1012,5,0.0,Sunny
Gujarat,2018-09-30 09:00:00,31,28,1012,9,0.0,Sunny
Gujarat,2018-09-30 12:00:00,36,21,1009,12,0.0,Sunny
Gujarat,2018-09-30 15:00:00,35,27,1008,11,0.0,Sunny
Gujarat,2018-09-30 18:00:00,32,30,1009,8,0.0,Clear
Gujarat,2018-09-30 21:00:00,29,35,1010,11,0.0,Clear
Gujarat,2018-10-01 00:00:00,28,42,1010,8,0.0,Clear
Gujarat,2018-10-01 03:00:00,25,48,1010,6,0.0,Clear
Gujarat,2018-10-01 06:00:00,25,44,1011,6,0.0,Sunny
Gujarat,2018-10-01 09:00:00,32,30,1011,9,0.0,Sunny
Gujarat,2018-10-01 12:00:00,36,23,1009,10,0.0,Sunny
Gujarat,2018-10-01 15:00:00,36,27,1008,14,0.0,Sunny
Gujarat,2018-10-01 18:00:00,32,34,1009,11,0.0,Clear
Gujarat,2018-10-01 21:00:00,28,39,1010,9,0.0,Clear
Gujarat,2018-10-02 00:00:00,26,47,1010,10,0.0,Clear
Gujarat,2018-10-02 03:00:00,25,51,1010,5,0.0,Clear
Gujarat,2018-10-02 06:00:00,26,47,1012,8,0.0,Sunny
Gujarat,2018-10-02 09:00:00,32,34,1011,7,0.0,Sunny
Gujarat,2018-10-02 12:00:00,37,28,1009,14,0.0,Sunny
Gujarat,2018-10-02 15:00:00,36,33,1009,11,0.0,Sunny
Gujarat,2018-10-02 18:00:00,32,38,1010,13,0.0,Clear
Gujarat,2018-10-02 21:00:00,29,43,1010,10,0.0,Clear
Gujarat,2018-10-03 00:00:00,27,48,1010,7,0.0,Clear
Gujarat,2018-10-03 03:00:00,26,53,1010,7,0.0,Clear
Gujarat,2018-10-03 06:00:00,28,54,1011,8,0.0,Sunny
Gujarat,2018-10-03 09:00:00,32,40,1010,12,0.0,Sunny
Gujarat,2018-10-03 12:00:00,36,33,1009,12,0.0,Partly cloudy
Gujarat,2018-10-03 15:00:00,36,39,1008,9,0.0,Sunny
Gujarat,2018-10-03 18:00:00,33,45,1009,17,0.0,Clear
Gujarat,2018-10-03 21:00:00,31,48,1010,13,0.0,Clear
Gujarat,2018-10-04 00:00:00,29,54,1010,10,0.0,Clear
Gujarat,2018-10-04 03:00:00,28,57,1010,10,0.0,Clear
Gujarat,2018-10-04 06:00:00,28,53,1011,6,0.0,Sunny
Gujarat,2018-10-04 09:00:00,32,39,1011,13,0.0,Sunny
Gujarat,2018-10-04 12:00:00,35,32,1009,14,0.0,Sunny
Gujarat,2018-10-04 15:00:00,37,35,1009,14,0.0,Sunny
Gujarat,2018-10-04 18:00:00,33,40,1009,13,0.0,Clear
Gujarat,2018-10-04 21:00:00,30,46,1010,12,0.0,Clear
Gujarat,2018-10-05 00:00:00,29,51,1011,15,0.0,Clear
Gujarat,2018-10-05 03:00:00,27,53,1011,12,0.0,Clear
Gujarat,2018-10-05 06:00:00,27,50,1012,10,0.0,Sunny
Gujarat,2018-10-05 09:00:00,33,37,1012,15,0.0,Sunny
Gujarat,2018-10-05 12:00:00,36,27,1010,17,0.0,Sunny
Gujarat,2018-10-05 15:00:00,37,30,1009,18,0.0,Sunny
Gujarat,2018-10-05 18:00:00,32,36,1010,15,0.0,Clear
Gujarat,2018-10-05 21:00:00,29,42,1011,12,0.0,Clear
Gujarat,2018-10-06 00:00:00,28,44,1011,8,0.0,Clear
Gujarat,2018-10-06 03:00:00,26,46,1011,7,0.0,Clear
Gujarat,2018-10-06 06:00:00,26,44,1012,9,0.0,Sunny
Gujarat,2018-10-06 09:00:00,33,31,1012,13,0.0,Sunny
Gujarat,2018-10-06 12:00:00,36,23,1010,13,0.0,Sunny
Gujarat,2018-10-06 15:00:00,37,27,1009,14,0.0,Sunny
Gujarat,2018-10-06 18:00:00,33,30,1010,12,0.0,Clear
Gujarat,2018-10-06 21:00:00,30,33,1011,12,0.0,Clear
Gujarat,2018-10-07 00:00:00,29,34,1010,7,0.0,Clear
Gujarat,2018-10-07 03:00:00,26,35,1011,11,0.0,Clear
Gujarat,2018-10-07 06:00:00,26,36,1012,8,0.0,Sunny
Gujarat,2018-10-07 09:00:00,33,25,1011,12,0.0,Sunny
Gujarat,2018-10-07 12:00:00,37,18,1009,13,0.0,Sunny
Gujarat,2018-10-07 15:00:00,37,23,1009,13,0.0,Sunny
Gujarat,2018-10-07 18:00:00,34,29,1010,9,0.0,Clear
Gujarat,2018-10-07 21:00:00,29,33,1010,10,0.0,Clear
Gujarat,2018-10-08 00:00:00,28,35,1010,5,0.0,Clear
Gujarat,2018-10-08 03:00:00,26,37,1010,7,0.0,Clear
Gujarat,2018-10-08 06:00:00,25,36,1011,7,0.0,Sunny
Gujarat,2018-10-08 09:00:00,32,25,1010,10,0.0,Sunny
Gujarat,2018-10-08 12:00:00,36,18,1008,11,0.0,Sunny
Gujarat,2018-10-08 15:00:00,38,23,1007,9,0.0,Sunny
Gujarat,2018-10-08 18:00:00,32,27,1008,7,0.0,Clear
Gujarat,2018-10-08 21:00:00,29,31,1009,6,0.0,Clear
Madhya Pradesh,2018-09-12 00:00:00,22,86,1010,23,0.0,Clear
Madhya Pradesh,2018-09-12 03:00:00,21,91,1010,25,0.0,Clear
Madhya Pradesh,2018-09-12 06:00:00,22,86,1011,25,0.0,Partly cloudy
Madhya Pradesh,2018-09-12 09:00:00,26,71,1010,33,0.1,Patchy rain possible
Madhya Pradesh,2018-09-12 12:00:00,28,61,1009,31,0.1,Patchy rain possible
Madhya Pradesh,2018-09-12 15:00:00,28,74,1007,30,0.1,Patchy rain possible
Madhya Pradesh,2018-09-12 18:00:00,24,84,1008,22,0.0,Clear
Madhya Pradesh,2018-09-12 21:00:00,23,86,1009,17,0.0,Clear
Madhya Pradesh,2018-09-13 00:00:00,22,90,1008,20,0.0,Clear
Madhya Pradesh,2018-09-13 03:00:00,21,94,1008,17,0.0,Partly cloudy
Madhya Pradesh,2018-09-13 06:00:00,22,89,1009,19,0.0,Cloudy
Madhya Pradesh,2018-09-13 09:00:00,26,73,1009,23,0.1,Patchy rain possible
Madhya Pradesh,2018-09-13 12:00:00,28,69,1007,23,0.1,Patchy rain possible
Madhya Pradesh,2018-09-13 15:00:00,26,80,1007,30,0.0,Cloudy
Madhya Pradesh,2018-09-13 18:00:00,24,87,1009,18,0.0,Partly cloudy
Madhya Pradesh,2018-09-13 21:00:00,23,89,1009,14,0.0,Clear
Madhya Pradesh,2018-09-14 00:00:00,22,90,1008,13,0.0,Clear
Madhya Pradesh,2018-09-14 03:00:00,21,94,1009,12,0.0,Partly cloudy
Madhya Pradesh,2018-09-14 06:00:00,21,83,1010,12,0.0,Partly cloudy
Madhya Pradesh,2018-09-14 09:00:00,26,68,1010,19,0.3,Patchy rain possible
Madhya Pradesh,2018-09-14 12:00:00,27,63,1009,17,0.0,Partly cloudy
Madhya Pradesh,2018-09-14 15:00:00,27,74,1008,20,0.4,Patchy rain possible
Madhya Pradesh,2018-09-14 18:00:00,24,83,1010,14,0.0,Cloudy
Madhya Pradesh,2018-09-14 21:00:00,24,87,1011,10,0.0,Clear
Madhya Pradesh,2018-09-15 00:00:00,22,91,1011,13,0.0,Clear
